Annual Hash Growth,Block Height,Block Interval,Block Size,Blockchain Size,Daily Blocks,Chain Value Density,Daily Transactions,Difficulty,Fee Percentage,Two-Week Hash Growth,Hash Rate,Market Capitalization,Metcalfe's Law - TX,Metcalfe's Law - UTXO,Miner Revenue Value,Miner Revenue,Money Supply,Output Value,Output Volume,Bitcoin Price,Quarterly Hash Growth,Total Transactions,Transaction Amount,Transaction Fees,Transaction Size,Transaction Value,Transactions per Block,Avg. UTXO Amount,UTXO Growth,UTXO Set Size,Avg. UTXO Value,Velocity - Daily,Velocity - Quarterly,Velocity of Money
510.332,352704,594,368279,34548881296,146,95224.61,97726,49446390688,0.00171643,-1.98013,338851.9491,3137496828,4.57,1.65,817018.96,3663.269335,14067600,172416655.8,773064.8605,223.03,9.06011,65980800,8.3754242,13.26933489,670,1867.97,669,0.7561,70074,18606535,168.63,0.0549545,6.04903,21.0144
510.044,352849,592,375687,34603355922,145,96203.57,93562,47610564513,0.00124074,-1.14597,342930.9881,3174749785,4.85,1.66,820881.68,3638.337392,14071225,242528753.8,1074943.506,225.62,10.1516,66074362,10.41748422,13.33739209,652,2350.39,645,0.7536,65295,18671830,170.03,0.076394,6.05155,21.0532
504.287,353003,560,390140,34663437534,154,95539.4,116630,47610564513,0.00134248,-1.11003,340220.9972,3158306079,3.8,1.65,867713.16,3866.986775,14075075,283922564.7,1265308.457,224.39,10.2766,66190992,10.79603129,16.98677509,549,2422.52,757,0.7531,18353,18690183,168.99,0.0898983,6.03851,21.1076
506.224,353156,563,375696,34720919075,153,97766.92,110410,47610564513,0.00120694,-2.30639,339630.8948,3237302266,4.13,1.69,883007.27,3840.163833,14078900,288889482.6,1256368.977,229.94,9.6414,66301402,10.89219918,15.16383331,556,2504.55,722,0.7536,-8931,18681252,173.28,0.0892388,6.02722,21.1391
507.741,353308,569,397992,34781413867,152,99928.58,113488,47610564513,0.00122758,0.124936,348183.5193,3314645099,4.1,1.73,898194.45,3816.095703,14082700,308608012.6,1311161.204,235.37,14.2451,66414890,11.25792331,16.09570263,627,2649.78,747,0.7533,13291,18694543,177.3,0.0931055,6.03226,21.1636
509.368,353438,667,466989,34842122449,130,99735.09,110064,47610564513,0.00138862,1.26741,343679.5663,3314001457,4.24,1.73,768396.01,3266.017803,14085950,271382332.9,1153493.148,235.27,14.5274,66524954,11.02575156,16.01780275,609,2594.03,847,0.7532,7604,18702147,177.21,0.0818908,6.03916,21.1935
493.778,353562,695,473312,34900813152,124,97159.56,105725,47610564513,0.00123698,-0.857854,341360.6871,3233859647,4.32,1.69,714998.32,3115.053878,14089050,279331761.6,1216972.777,229.53,15.1931,66630679,11.24788345,15.05387768,644,2581.73,853,0.7538,-12347,18689800,173.02,0.0863783,6.04067,21.2448
498.402,353725,531,335820,34955551823,163,96329.46,100761,47610564513,0.0104173,0.726712,345205.059,3211259463,4.52,1.67,951240.25,4174.669733,14093125,217986189.6,956667.206,227.86,20.0319,66731440,9.79465901,99.66973292,616,2231.81,618,0.7508,80354,18770154,171.08,0.0678889,6.04051,21.2668
498.329,353869,591,380402,35010329725,144,92399.26,93666,47610564513,0.00119894,2.73325,344866.9542,3085068266,4.7,1.6,790825.15,3613.548786,14096725,247310830.2,1130047.202,218.85,22.1693,66825106,12.6213843,13.5487858,681,2762.19,650,0.7486,61263,18831417,163.83,0.0801648,5.96803,21.3183
498.129,354006,626,435473,35069989467,137,94730.77,113502,47610564513,0.00119816,-2.05264,339119.1716,3168303705,3.92,1.64,773112.35,3440.642425,14100150,293349762.5,1305517.412,224.7,17.2974,66938608,10.71047405,15.64242508,574,2406.64,828,0.7484,8967,18840384,168.17,0.09259,5.97812,21.384
476.927,354159,551,387941,35129344506,153,95008.94,113695,47610564513,0.0012275,-1.75371,339119.1716,3182985078,3.93,1.65,866902.77,3841.291952,14103975,299529118.7,1327229.345,225.68,16.6756,67052303,11.54800028,16.2919516,572,2606.15,743,0.7485,3079,18843463,168.92,0.0941044,6.00416,21.4313
466.336,354286,672,496505,35192400596,127,96192.5,117681,47610564513,0.00132427,-3.90927,330666.5502,3228421278,3.84,1.67,730467.98,3191.907277,14107150,292173410.9,1276702.691,228.85,11.4993,67169984,11.2654781,16.90727715,617,2578.1,927,0.7487,-836,18842627,171.34,0.0905016,6.02298,21.4771
445.157,354420,638,430120,35250036717,134,98673.02,110813,47610564513,0.00139226,-4.00602,332018.9696,3317096340,4.21,1.72,791386.19,3366.454774,14110500,277831971.5,1181861.373,235.08,11.3072,67280797,10.89926414,16.45477351,577,2562.2,827,0.7489,-1421,18841206,176.05,0.0837587,6.04265,21.5209
457.312,354568,585,347035,35301397830,148,98182.17,101600,47610564513,0.00111664,1.00622,340133.4862,3305404498,4.6,1.71,869784.11,3714.010451,14114200,293834096.3,1254682.507,234.19,10.5766,67382397,12.37981795,14.0104506,559,2899.23,686,0.7483,20289,18861495,175.24,0.088896,6.07368,21.5734
448.539,354715,576,363182,35354785516,147,98553.52,93056,47610564513,0.00172617,-1.21827,334723.8085,3322924239,5.09,1.71,868205.47,3688.683646,14117875,186578190.8,792701.6645,235.37,6.60091,67475453,8.58501354,13.68364567,602,2020.65,633,0.745,89466,18950961,175.35,0.0561498,6.07628,21.5763
448.663,354856,608,345084,35403442366,141,100680.27,83996,47643398018,0.00151554,-2.67944,333742.3703,3399303408,5.82,1.74,851502.04,3537.313246,14121400,195574163,812454.981,240.72,3.98829,67559449,9.84965451,12.31324554,638,2371.01,596,0.7428,60497,19011458,178.81,0.0575345,6.05975,21.5893
447.588,354984,677,439024,35459637408,128,99720.66,104639,47643398018,0.00120292,-2.78987,330729.2718,3372248250,4.55,1.72,767614.79,3215.140479,14124600,300497816.6,1258629.598,238.75,5.16231,67664088,12.20833493,15.14047929,626,2914.74,817,0.7426,7880,19019338,177.3,0.0891101,6.05652,21.6417
436.597,355138,561,388412,35519452903,154,98470.41,115943,47643398018,0.00135375,-2.51085,331103.2843,3335585761,4.02,1.7,912821.3,3866.412403,14128450,286223131.6,1212347.544,236.09,5.77413,67780031,10.27840172,16.41240338,566,2426.63,753,0.7423,13363,19032701,175.25,0.0858101,6.0569,21.6796
444.262,355299,538,364507,35578138510,161,97182.24,111413,47643398018,0.00134279,-1.59316,342636.3891,3297389067,4.15,1.68,942797.25,4040.790563,14132475,274369274.6,1175935.516,233.32,9.97334,67891444,10.78459858,15.790563,569,2516.26,692,0.7417,21974,19054675,173.05,0.0832092,6.04976,21.7088
452.562,355440,611,415394,35636708996,141,98153.11,110526,47643398018,0.0012287,0.39468,345035.9996,3335813280,4.23,1.7,835574.23,3540.868825,14136000,304767900.9,1291498.86,235.98,6.82429,68001970,11.40818501,15.86882482,623,2692.1,784,0.7412,16149,19070824,174.91,0.0913635,6.07384,21.7345
449.204,355590,578,403446,35697225823,150,100920.11,110300,47643398018,0.00153256,1.285,345747.1842,3435676455,4.37,1.74,915247.1,3766.758984,14139750,265702301.9,1093515.112,242.98,7.72878,68112270,9.66617147,16.75898401,589,2348.69,735,0.7385,76246,19147070,179.44,0.0773374,6.10451,21.7093
422.148,355719,670,389666,35747492738,129,100241.13,96146,47643398018,0.00148366,-1.59722,339691.3752,3417367049,5.04,1.73,782531.23,3238.551622,14142975,220699385.1,913377.4164,241.63,8.11276,68208416,9.1124174,13.55162161,567,2201.83,745,0.7376,27005,19174075,178.23,0.0645827,6.12286,21.6816
415.457,355848,663,414382,35800947966,129,99791.1,87420,47643398018,0.00162751,-2.67803,335631.3189,3407112270,5.58,1.72,780438.62,3240.351334,14146200,227175483.3,943223.9292,240.85,5.40327,68295836,10.22016422,15.35133374,708,2461.53,678,0.7359,49136,19223211,177.24,0.0666779,6.12635,21.6965
406.104,356006,545,388416,35862317705,158,100268.76,110305,47643398018,0.00147096,1.96459,345781.4596,3429288853,4.36,1.73,961427.35,3967.102723,14150150,281774705.7,1162676.731,242.35,5.85263,68406141,9.51508574,17.10272336,579,2305.98,698,0.7358,9050,19232261,178.32,0.0821683,6.14822,21.7409
410.379,356156,575,402308,35922663860,150,99916.14,109757,47643398018,0.00153076,1.56551,344428.1075,3422979176,4.37,1.73,910767.02,3765.989994,14153900,252617064.3,1044562.787,241.84,4.39085,68515898,9.18749773,15.9899937,621,2221.9,732,0.7357,6434,19238695,177.92,0.0738015,6.15815,21.7707
407.894,356318,532,360208,35981017495,162,99254.51,110724,47643398018,0.0013857,4.26408,344766.4455,3405836452,4.31,1.71,978063.74,4065.778762,14157950,273918084.8,1138668.46,240.56,7.43518,68626622,10.41230623,15.77876236,557,2504.78,683,0.7352,19057,19257752,176.86,0.0804272,6.18419,21.7973
404.522,356472,551,342039,36033691553,154,98299.8,102211,47643398018,0.00135437,5.16412,349164.8398,3378014154,4.66,1.7,921714.81,3864.146287,14161800,249139250.8,1044477.637,238.53,10.8037,68728833,9.08269606,14.14628719,554,2166.5,664,0.7347,18800,19276552,175.25,0.0737542,6.1836,21.8138
391.286,356619,582,367241,36087676013,147,97910.68,104674,47643398018,0.00161573,2.35682,348149.8257,3369683193,4.53,1.69,877786.21,3690.037892,14165475,221395040.3,930700.5226,237.88,9.12784,68833507,8.5709717,15.03789239,532,2038.86,712,0.7339,24383,19300935,174.58,0.0657031,6.19548,21.8156
387.855,356751,653,386257,36138661970,132,97408.88,89432,47643398018,0.00171662,4.31431,349164.8398,3357149549,5.35,1.68,784969.92,3312.948084,14168775,178715802.2,754266.0683,236.94,7.5882,68922939,7.94289881,12.94808374,617,1881.99,678,0.731,82716,19383651,173.2,0.0532353,6.19755,21.8187
394.634,356922,501,318248,36193082386,171,97336.92,89255,48807487245,0.00210681,9.30247,364788.6496,3359721503,5.36,1.67,1016558.24,4288.370571,14173050,150437059.5,634621.639,237.05,12.8414,69012194,7.11650012,13.37057143,642,1686.97,522,0.7297,40058,19423709,172.98,0.0447776,6.18971,21.8228
388.161,357066,575,368484,36246144048,144,96415.28,97102,48807487245,0.00157067,9.22599,361242.328,3332788649,4.85,1.66,849763.07,3614.628755,14176650,218952127.2,931354.4906,235.09,11.2015,69109296,9.58791307,14.62875523,582,2254.02,674,0.729,22667,19446376,171.38,0.0656974,6.19708,21.8632
374.423,357196,669,458018,36305686402,130,95951.59,109093,48807487245,0.0012869,7.38348,355550.2439,3322208771,4.26,1.65,765178.67,3265.946765,14179900,290319768.7,1239147.077,234.29,8.50028,69218389,11.02750736,15.94676517,590,2583.63,839,0.729,4580,19450956,170.8,0.0873887,6.22395,21.9092
358.727,357341,582,382302,36361120183,145,95882.97,104961,48807487245,0.00140908,2.44013,350997.175,3324901931,4.45,1.65,853231.2,3639.754283,14183525,245454358.8,1047070.893,234.42,2.47104,69323350,9.60799328,14.75428306,560,2252.31,724,0.7284,20446,19471402,170.75,0.0738241,6.24642,21.8717
360.844,357496,553,333805,36412859891,155,96353.04,98152,48807487245,0.00152298,2.19712,352616.8579,3345956416,4.81,1.66,917282.77,3889.428307,14187400,223424925.4,947358.0623,235.84,1.81779,69421502,9.52226581,14.42830737,582,2245.73,633,0.7277,25844,19497246,171.62,0.0667756,6.25512,21.8808
364.075,357634,628,416010,36470269213,138,97775.19,103176,48807487245,0.00116239,1.43615,350712.626,3400695294,4.63,1.68,830461.16,3465.453007,14190850,318578640.8,1329405.111,239.64,2.95731,69524678,12.19290566,15.45300709,581,2921.91,748,0.727,21932,19519178,174.22,0.0936815,6.3045,21.9147
353.003,357746,754,436325,36519137606,112,97724.75,87309,48807487245,0.00138988,1.52502,344871.7406,3403495334,5.56,1.68,674496.8,2812.864588,14193650,221943471,925574.3398,239.79,-0.470409,69611987,10.05925753,12.864588,610,2412.11,780,0.7258,37632,19556810,174.04,0.0652114,6.33546,21.8869
335.103,357892,595,389050,36575938885,146,97911.48,91274,48807487245,0.00185686,0.171409,336206.6215,3415302488,5.31,1.68,881203.47,3663.133809,14197300,170148094.5,707300.027,240.56,-2.26948,69703261,7.41835799,13.1338085,667,1784.56,625,0.7221,105178,19661988,173.71,0.0498203,6.32225,21.8671
327.292,358033,611,431873,36636832963,141,96728.46,107638,48807487245,0.0016508,-3.06976,335166.8072,3379654342,4.39,1.66,842659.6,3540.735341,14200825,226847387.9,953180.3348,237.99,-1.34664,69810899,9.13655709,15.73534058,655,2174.41,763,0.7211,31838,19693826,171.61,0.0671226,6.33821,21.8714
339.248,358177,599,427103,36698335755,144,96436.61,111103,48807487245,0.00178344,-1.28004,340019.2739,3375113424,4.24,1.65,859781.81,3618.458032,14204425,245914277.1,1034949.19,237.61,0.0842363,69922002,8.60662324,18.45803195,591,2045.02,772,0.7205,20440,19714266,171.2,0.0728623,6.35201,21.8858
327.576,358315,615,432182,36757976921,138,96307.57,106376,48807487245,0.00139396,-2.08066,337593.0405,3376075258,4.44,1.65,823548.3,3465.820658,14207875,269682116.7,1134930.211,237.62,0.159258,70028378,10.53894829,15.82065777,582,2504.26,771,0.7212,-14881,19699385,171.37,0.0798815,6.34746,21.8929
319.309,358447,644,452400,36817693773,132,96278.93,110658,48807487245,0.00161355,-5.59727,329621.131,3380554309,4.26,1.66,788843.93,3316.142308,14211175,237976595.6,1000406.069,237.88,-2.35417,70139036,8.91083737,16.14230756,584,2119.71,838,0.7214,-300,19699085,171.61,0.0703969,6.31182,21.8965
315.651,358601,555,436765,36884955655,154,95054.46,130459,48807487245,0.0017226,-3.72915,335166.8072,3343658181,3.52,1.63,910042.89,3868.900967,14215025,258087648,1097218.128,235.22,-1.36808,70269495,8.49013949,18.900967,542,1997.05,847,0.7204,33927,19733012,169.45,0.0771885,6.34376,21.9227
328.731,358737,618,465288,36948234826,136,94369.62,122358,48807487245,0.00178474,-1.6266,343485.3215,3325263055,3.76,1.62,798916.77,3416.07206,14218425,210602388.2,900510.4897,233.87,2.1764,70391853,7.25331743,16.07205974,609,1696.33,900,0.717,97151,19830163,167.68,0.0633352,6.31336,21.9154
322.516,358885,583,378646,37004274448,148,93396.86,97504,47589591154,0.00419542,-6.00078,342898.5014,3295977469,4.76,1.6,866634.84,3739.524659,14222125,218320457.3,942051.5955,231.75,0.417342,70489357,9.28517838,39.52465888,569,2151.84,659,0.7147,70063,19900226,165.63,0.0662412,6.24278,21.9351
304.319,359017,652,544445,37076141175,132,90380.98,132800,47589591154,0.00143763,-6.25755,338637.4105,3195741726,3.3,1.55,746304.4,3322.076099,14225425,344965061.9,1535566.712,224.65,-3.5462,70622157,11.15250411,22.07609897,603,2505.41,1006,0.7144,11364,19911590,160.49,0.107947,6.27339,21.986
290.705,359167,567,461265,37145330898,150,90626.04,125867,47589591154,0.00129688,-4.53678,339419.7117,3210386464,3.51,1.55,850175.84,3768.175889,14229175,316203726.4,1401488.017,225.62,-1.55717,70748024,10.85753484,18.17588862,629,2449.68,839,0.7147,-1382,19910208,161.25,0.0984953,6.30638,22.0105
286.919,359309,610,477384,37213119486,142,90672.01,129540,47589591154,0.00131205,-3.25335,339577.9942,3217876795,3.41,1.55,806763.72,3568.329973,14232725,315853763.2,1397026.685,226.09,0.22337,70877564,11.18249381,18.32997293,593,2528.25,912,0.7143,16218,19926426,161.5,0.0981572,6.32887,22.0423
279.481,359450,604,422034,37272626265,141,90293.35,114826,47589591154,0.0013565,-3.15893,341477.9494,3209562563,3.88,1.55,798413.4,3541.421166,14236250,272914955.1,1210534.287,225.45,1.18013,70992390,9.69785355,16.42116633,571,2186.38,814,0.7138,17788,19944214,160.93,0.085033,6.35472,22.0468
275.307,359588,616,416098,37330047842,138,90184.31,109031,47589591154,0.00110538,-4.5547,334738.732,3210625159,4.11,1.55,781401.33,3465.655422,14239700,319326796.1,1416271.771,225.47,-0.621458,71101421,13.85804318,15.65542164,566,3124.57,790,0.7131,24202,19968416,160.78,0.0994605,6.3711,22.0756
281.243,359766,483,292929,37382189266,178,90326.39,93769,47589591154,0.001329,0.836513,347756.637,3220174991,4.85,1.54,1009292.57,4464.513503,14244150,246879153.9,1092047.392,226.07,1.39867,71195190,10.60147211,14.51350348,589,2396.67,527,0.7102,87332,20055748,160.55,0.0766674,6.28721,22.0733
288.598,359915,571,352237,37434672639,149,89548.87,82651,47589591154,0.00132943,3.53591,348094.5929,3196938193,5.52,1.53,838678.21,3737.75831,14247875,215330394.6,959668.3954,224.38,2.65904,71277841,11.07069448,12.75830974,771,2484.04,555,0.7089,43350,20099098,159.06,0.0673561,6.27183,22.0909
303.92,360072,546,379986,37494330378,157,91105.01,111827,47589591154,0.00152555,6.37792,356543.4908,3257676444,4.05,1.56,901244.73,3942.797818,14251800,266668168.2,1166629.487,228.58,5.52015,71389668,11.54729614,17.79781777,604,2639.48,712,0.7088,7943,20107041,162.02,0.0818596,6.27549,22.1147
301.005,360223,573,424212,37558386439,151,91610.51,121288,47589591154,0.00138707,4.95918,356881.4467,3281348254,3.73,1.57,873002.37,3792.694288,14255575,293627284.5,1275642.039,230.18,3.94236,71510956,11.04488138,17.69428829,572,2542.31,803,0.709,-1218,20105823,163.2,0.089485,6.30063,22.1717
317.117,360392,508,483434,37640086794,169,91244.11,129785,47589591154,0.00154823,8.41641,366006.2564,3275333462,3.46,1.56,975008.1,4244.887016,14259800,295032750.3,1284482.347,229.69,6.48837,71640741,9.67577459,19.88701589,805,2222.43,768,0.7089,10562,20116385,162.83,0.0900786,6.31568,22.2126
307.06,360527,634,458725,37702014624,135,91401.41,120775,47589591154,0.00138608,10.4233,363978.5209,3286378152,3.75,1.57,781652.93,3392.443616,14263175,289963003.6,1258465.36,230.41,5.8653,71761516,10.40242686,17.44361645,548,2396.82,895,0.7086,11851,20128236,163.27,0.088233,6.33639,22.2586
299.617,360669,607,474095,37769336056,142,91498.85,125544,47589591154,0.00133809,8.99956,365330.3446,3295756142,3.61,1.57,824284.58,3568.177049,14266725,313806806.4,1358412.218,231.01,6.97172,71887060,9.52763908,18.17704851,582,2200.98,884,0.7079,26075,20154311,163.53,0.0952167,6.37353,22.2704
284.516,360828,543,374695,37828912512,159,92934.78,105389,47589591154,0.00158764,4.4904,358909.1822,3352758258,4.44,1.59,937842.33,3991.837625,14270700,249160463.9,1060528.066,234.94,6.45638,71992449,9.78701895,16.83762539,607,2299.36,663,0.7062,53010,20207321,165.91,0.0743162,6.40605,22.2877
268.713,360976,569,414629,37890277558,148,92492.31,105528,49692386355,0.00123064,5.21519,360781.3,3342208016,4.42,1.58,870152.13,3716.375358,14274400,311551538.9,1330620.735,234.14,7.54887,72097977,11.56205879,16.37535803,634,2707.14,713,0.7045,53083,20260404,164.95,0.0932184,6.43087,22.343
256.682,361120,598,511442,37963925238,144,93456.15,128713,49692386355,0.0013348,5.87673,358538.2152,3383600440,3.6,1.6,857819.28,3619.79611,14278000,351455119.4,1483058.146,236.98,9.51923,72226690,11.67492243,19.79611018,662,2766.72,894,0.7036,31002,20291406,166.74,0.103872,6.47915,22.4078
242.504,361238,720,589783,38033519634,118,97123.52,120490,49692386355,0.00118476,2.86608,349147.7558,3522824746,4.03,1.65,733172.85,2972.161711,14280950,461426381.2,1870546.381,246.68,6.76065,72347180,15.49641895,22.16171112,766,3822.66,1021,0.6996,120717,20412123,172.58,0.130983,6.50087,22.4846
231.684,361396,549,492263,38111297221,158,98484.93,132164,49692386355,0.00112336,2.41819,347789.6438,3579510242,3.7,1.68,995075.39,3971.088651,14284900,470406190.6,1877269.497,250.58,5.58421,72479344,13.18615146,21.08865135,641,3304.19,836,0.7003,-12418,20399705,175.48,0.131418,6.55441,22.5763
235.535,361552,545,489018,38187584084,156,97365.54,125986,49692386355,0.00184492,4.60888,357216.2553,3545908608,3.86,1.65,974655.26,3927.527658,14288800,370267545.7,1492051.683,248.16,9.67962,72605330,12.16029816,27.52765807,834,3017.7,808,0.6954,148403,20548108,172.57,0.104423,6.60027,22.6363
226.389,361699,588,528398,38265258541,147,96440.91,126161,49692386355,0.00148717,7.87553,361101.1757,3519379044,3.83,1.63,911725.31,3702.588182,14292475,456786817.6,1855047.18,246.24,8.62579,72731491,14.42224556,27.58818203,747,3551.33,858,0.6939,50669,20598777,170.87,0.129794,6.68228,22.7098
212.314,361833,638,423310,38321982026,134,95757.45,100679,49692386355,0.00137532,1.98318,354653.2906,3499617960,4.86,1.62,823744.33,3364.968656,14295825,266430131.7,1088358.381,244.8,7.02509,72832170,10.94020873,14.96865619,616,2678.16,751,0.6923,50527,20649304,169.48,0.0761323,6.72202,22.7418
201.285,361957,695,462295,38379306557,124,95396.85,96893,49692386355,0.00143461,-0.548884,346183.9582,3491654496,5.05,1.61,760424.58,3114.069292,14298925,239475162,980691.9285,244.19,4.06424,72929063,9.36103625,14.0692922,675,2285.87,781,0.6901,71377,20720681,168.52,0.068586,6.728,22.7735
